,Version,Notes,LossFunction,Optimizer,LearningRate,NumberOfEpochs,ModelStructure,DatasetName,BatchSize,TrainTest,MaxSamples,Dataparallel,NumberOfWorkers,Device,AlphaForADMM,RhoForADMM,LayerPruneTargets,WeightPrunePercent,PruningSelection,BERTTheseusStartingLearningRate,BERTTheseusLearningRateModifier,AlphaForTOFD,BetaForTOFD,tForTOFD,LayerIteration,SaveLocation,FromSaveLocation,ProcessID,StartTime,cpuModel,TimeForPrune,Memory,LengthOfTrainingData,LengthOfValidationData,total_loss,f1_score,mean_loss,val_total_loss,val_f1_score,val_mean_loss,epoch,Epoch waypoint 0 mean_loss,-Waypoint_0-,Epoch waypoint 1 mean_loss,-Waypoint_1-,Epoch waypoint 2 mean_loss,-Waypoint_2-,Epoch waypoint 3 mean_loss,-Waypoint_3-,Epoch waypoint 4 mean_loss,-Waypoint_4-,TimeForRun,macs,parameters,NumberOfZeros,ModelWeightStructure,ModelWeightStructurePruneZero,GarbageCollectionSizeTotal,AssociatedOriginalRow,NumClasses,NumFeatures
26,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.49, 0.49, 0.49, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,48418,2024-09-03 03:48:45.102737,i386,2898.267118215561,0.0,800.0,200.0,32251.73526763916,0.0,40.31466908454895,8055.237159729004,0.0,40.27618579864502,99.0,40.31466908454895,,40.31466908454895,,40.31466908454895,,40.31466908454895,,40.31466908454895,,155.77866911888125,11248.0,8058.0,3430.0,"4/24, 18/6, 60/49, 49/100","4/24, 18/6, 60/49, 49/30",2372.0,0.0,,
27,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.49, 0.49, 0.49, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,48418,2024-09-03 03:51:22.145331,i386,0.7524149417877197,0.0,800.0,200.0,5233298.671875,0.0,6541.62333984375,1312636.953125,0.0,6563.184765625,99.0,6541.62333984375,,6541.62333984375,,6541.62333984375,,6541.62333984375,,6541.62333984375,,155.07444286346436,8760.0,6561.0,33.0,"4/20, 15/3, 30/49, 49/100","4/20, 15/3, 30/49, 49/100",2337.0,0.0,,
28,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.49, 0.49, 0.49, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,48418,2024-09-03 04:04:21.121829,i386,623.3759469985962,0.0,800.0,200.0,2730.72509765625,0.9962523452157598,3.4134063720703125,2730.72509765625,0.9850375939849624,13.65362548828125,99.0,3.4134063720703125,,3.4134063720703125,,3.4134063720703125,,3.4134063720703125,,3.4134063720703125,,121.89352202415466,26896.0,19372.0,14748.0,"4/48, 36/9, 90/100, 100/100","4/24, 32/9, 90/30, 100/30",3425.0,0.0,,
29,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.49, 0.49, 0.49, 1.0]",TOFD_INCOMPLETE,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,48418,2024-09-03 04:11:17.747219,i386,294.19051122665405,0.0,800.0,200.0,,0.0,,,0.0,,99.0,,,,,,,,,,,138.4298870563507,22496.0,8058.0,0.0,"4/24, 18/6, 60/49, 49/100","4/24, 18/6, 60/49, 49/100",5172.0,0.0,,
30,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.44, 0.44, 0.44, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,48418,2024-09-03 04:13:37.910791,i386,0.0260009765625,0.0,800.0,200.0,2728.195068359375,0.9962523452157598,3.4102438354492186,2728.195068359375,0.9850375939849624,13.640975341796874,99.0,3.4102438354492186,,3.4102438354492186,,3.4102438354492186,,3.4102438354492186,,3.4102438354492186,,160.39585709571838,26896.0,19372.0,14748.0,"4/48, 36/9, 90/100, 100/100","4/24, 32/9, 90/30, 100/30",3850.0,0.0,,
31,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.44, 0.44, 0.44, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,48418,2024-09-03 04:17:23.082132,i386,64.25916314125061,0.0,800.0,200.0,2762.948974609375,0.9962523452157598,3.4536862182617187,2762.948974609375,0.9850375939849624,13.814744873046877,99.0,3.4536862182617187,,3.4536862182617187,,3.4536862182617187,,3.4536862182617187,,3.4536862182617187,,121.22214674949646,26896.0,19372.0,14748.0,"4/48, 36/9, 90/100, 100/100","4/24, 32/9, 90/30, 100/30",3850.0,0.0,,
32,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.44, 0.44, 0.44, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,48418,2024-09-03 04:19:43.587450,i386,18.69147109985352,0.0,800.0,200.0,164934.67602539062,0.0,206.16834503173828,41379.842041015625,0.0,206.89921020507813,99.0,206.16834503173828,,206.16834503173828,,206.16834503173828,,206.16834503173828,,206.16834503173828,,151.11625003814697,20000.0,20200.0,7000.0,"100/10000, 100/100","100/10000, 100/30",3453.0,0.0,,
33,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.44, 0.44, 0.44, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,48418,2024-09-03 05:14:48.270284,i386,3153.005422115326,0.0,800.0,200.0,34012.00144958496,0.0,42.5150018119812,8506.662399291992,0.0,42.53331199645996,99.0,42.5150018119812,,42.5150018119812,,42.5150018119812,,42.5150018119812,,42.5150018119812,,153.99314403533936,10448.0,7253.0,3080.0,"4/24, 18/6, 60/44, 44/100","4/24, 18/6, 60/44, 44/30",2357.0,0.0,,
34,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.44, 0.44, 0.44, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,48418,2024-09-03 05:17:23.513999,i386,0.7258250713348389,0.0,800.0,200.0,310580.4434814453,0.0,388.2255543518066,78359.44738769531,0.0,391.7972369384765,99.0,388.2255543518066,,388.2255543518066,,388.2255543518066,,388.2255543518066,,388.2255543518066,,153.24100828170776,8110.0,5906.0,86.0,"4/20, 15/3, 30/44, 44/100","4/20, 15/3, 30/44, 44/100",2322.0,0.0,,
35,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.44, 0.44, 0.44, 1.0]",ADDM_Joint,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,48418,2024-09-03 05:30:20.083775,i386,622.817008972168,0.0,800.0,200.0,51166.98745727539,0.6643761726078798,63.95873432159424,13681.767120361328,0.6575187969924812,68.40883560180664,99.0,63.95873432159424,,63.95873432159424,,63.95873432159424,,63.95873432159424,,63.95873432159424,,118.46298027038574,26896.0,19372.0,14902.0,"4/48, 36/9, 90/100, 100/100","4/21, 30/9, 90/30, 100/30",3425.0,0.0,,
36,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.44, 0.44, 0.44, 1.0]",TOFD_INCOMPLETE,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,48418,2024-09-03 05:37:08.147202,i386,288.86236119270325,0.0,800.0,200.0,,0.0,,,0.0,,99.0,,,,,,,,,,,135.43434500694275,20896.0,7253.0,0.0,"4/24, 18/6, 60/44, 44/100","4/24, 18/6, 60/44, 44/100",5147.0,0.0,,
37,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SimpleCNN,RandomDummy,3,0.2,100,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",ModelStateDict1725474752.11006.pt,,76181,2024-09-04 14:32:28.894884,i386,0.000108003616333,0.0,80.0,20.0,6.994926673360169,0.9627358490566038,0.0874365834170021,3.002260594628752,0.8538461538461538,0.1501130297314375,9.0,20.694651644428564,ModelStateDict-Waypoint_0-1725474749.522198.pt,2.2777996462522423,ModelStateDict-Waypoint_1-1725474750.041458.pt,0.2258068743998307,ModelStateDict-Waypoint_2-1725474750.520088.pt,0.1431025364683592,ModelStateDict-Waypoint_3-1725474751.006132.pt,0.1003447116410825,ModelStateDict-Waypoint_4-1725474751.508236.pt,2.7469687461853027,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",2567.0,,100.0,
38,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SimpleCNN,RandomDummy,3,0.2,100,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",ModelStateDict1725474996.09343.pt,,76521,2024-09-04 14:36:31.248193,i386,0.0001218318939208,0.0,80.0,20.0,15.558316751566052,0.9365,0.1944789593945756,4.122923767892644,0.8538461538461538,0.2061461883946322,9.0,16.340042523790636,ModelStateDict-Waypoint_0-1725474991.847096.pt,8.914312247931463,ModelStateDict-Waypoint_1-1725474993.084827.pt,1.7516454994678496,ModelStateDict-Waypoint_2-1725474993.90572.pt,0.6060990919975106,ModelStateDict-Waypoint_3-1725474994.7208588.pt,0.1579602934289141,ModelStateDict-Waypoint_4-1725474995.296075.pt,4.321620941162109,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",2567.0,,100.0,
39,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,76521,2024-09-04 14:36:36.521741,i386,9.012222290039062e-05,0.0,800.0,200.0,27362224.5546875,0.0,34202.780693359375,6868588.6171875,0.0,34342.9430859375,0.0,,,,,,,,,,,1.849356889724732,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",4502.0,0.0,100.0,
40,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.99, 0.99, 0.99, 1.0]",RandomStructured,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,76521,2024-09-04 14:36:38.967987,i386,0.0437581539154052,0.0,800.0,200.0,25315827.578125,0.0,31644.78447265625,6349026.015625,0.0,31745.130078125,99.0,31644.78447265625,,31644.78447265625,,31644.78447265625,,31644.78447265625,,31644.78447265625,,185.4982070922852,26896.0,19372.0,130.0,"4/48, 36/9, 90/100, 100/100","4/44, 36/6, 90/99, 100/100",2575.0,0.0,100.0,
41,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.99, 0.99, 0.99, 1.0]",DAIS_training|DAIS,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,76521,2024-09-04 14:40:56.647824,i386,71.5399649143219,0.0,800.0,200.0,3686685.533203125,0.0,4608.356916503906,928163.072265625,0.0,4640.815361328125,99.0,4608.356916503906,,4608.356916503906,,4608.356916503906,,4608.356916503906,,4608.356916503906,,141.7513267993927,26896.0,19372.0,8802.0,"4/48, 36/9, 90/100, 100/100","4/12, 36/6, 90/3, 100/100",2575.0,0.0,100.0,
42,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.99, 0.99, 0.99, 1.0]",BERT_theseus_training|BERT_theseus,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,76521,2024-09-04 14:43:41.996442,i386,22.83345007896424,0.0,800.0,200.0,191585.928100586,0.0,239.48241012573243,48141.50671386719,0.0,240.707533569336,99.0,239.48241012573243,,239.48241012573243,,239.48241012573243,,239.48241012573243,,239.48241012573243,,176.55125904083252,20000.0,20200.0,0.0,"100/10000, 100/100","100/10000, 100/100",2853.0,0.0,100.0,
43,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.99, 0.99, 0.99, 1.0]",iteritive_full_theseus_training|iteritive_full_theseus,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,76521,2024-09-04 14:49:27.838152,i386,168.65571403503418,0.0,800.0,200.0,223433.7882995605,0.0,279.2922353744507,55744.77462768555,0.0,278.72387313842773,99.0,279.2922353744507,,279.2922353744507,,279.2922353744507,,279.2922353744507,,279.2922353744507,,166.93946409225464,26706.0,19181.0,0.0,"4/48, 36/9, 90/99, 99/100","4/48, 36/9, 90/99, 99/100",2572.0,0.0,100.0,
44,v0.67 - 67,0,CrossEntropy,Adam,0.02,100,SimpleCNN,RandomDummy,3,0.2,1000,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.99, 0.99, 0.99, 1.0]",thinet,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,ModelStateDict1725335776.646253.pt,76521,2024-09-04 14:52:19.193473,i386,3.668756008148194,0.0,800.0,200.0,173439.83489990234,0.0,216.799793624878,43596.817321777344,0.0,217.9840866088867,99.0,216.799793624878,,216.799793624878,,216.799793624878,,216.799793624878,,216.799793624878,,206.0004177093506,22088.0,16163.0,227.0,"4/44, 33/6, 60/99, 99/100","4/44, 33/6, 60/99, 99/100",2537.0,0.0,100.0,
45,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SimpleCNN,RandomDummy,3,0.2,100,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",ModelStateDict1725476489.177979.pt,,78114,2024-09-04 14:59:44.195099,i386,101.39795899391174,0.0,80.0,20.0,13.877469514300174,0.9627358490566038,0.1734683689287521,5.039246884174645,0.7363636363636363,0.2519623442087322,9.0,39.55635199489343,ModelStateDict-Waypoint_0-1725476486.146776.pt,3.713590206461959,ModelStateDict-Waypoint_1-1725476486.628524.pt,0.6848488555719554,ModelStateDict-Waypoint_2-1725476487.157514.pt,0.224015069729046,ModelStateDict-Waypoint_3-1725476487.6768708.pt,0.1569743893286386,ModelStateDict-Waypoint_4-1725476488.267307.pt,2.98938536643982,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",2567.0,,100.0,
46,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SimpleCNN,RandomDummy,3,0.2,100,-2,0,cpu,0.001,0.001,"[12, 3, 30, 30]","[0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",ModelStateDict1725505317.163906.pt,,1101,2024-09-04 23:01:42.127074,i386,10.426630973815918,0.0,80.0,20.0,11.478973711840808,0.942867924528302,0.1434871713980101,14.152433895680588,0.7363636363636363,0.7076216947840294,9.0,36.47811616063118,ModelStateDict-Waypoint_0-1725505313.328084.pt,25.79175562858581,ModelStateDict-Waypoint_1-1725505314.425786.pt,2.2041166781929404,ModelStateDict-Waypoint_2-1725505315.07409.pt,0.2538820744832911,ModelStateDict-Waypoint_3-1725505315.702121.pt,0.188015005546589,ModelStateDict-Waypoint_4-1725505316.327074.pt,3.977105140686035,26896.0,19372.0,0.0,"4/48, 36/9, 90/100, 100/100","4/48, 36/9, 90/100, 100/100",2567.0,,100.0,-1.0
47,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SimpleCNN,ACI,3,0.2,100,-2,0,cpu,0.001,0.001,"[12, 3, 30, 4]","[0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,,4142,2024-09-04 23:23:05.071383,i386,0.0001521110534667,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-1.0
48,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SimpleCNN,ACI,3,0.2,100,-2,0,cpu,0.001,0.001,"[12, 3, 30, 4]","[0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,,4229,2024-09-04 23:24:17.321683,i386,0.0001289844512939,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-1.0
49,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SimpleCNN,ACI,3,0.2,100,-2,0,cpu,0.001,0.001,"[12, 3, 30, 4]","[0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,,4457,2024-09-04 23:25:35.481693,i386,0.0001628398895263,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-1.0
50,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SimpleCNN,ACI,3,0.2,100,-2,0,cpu,0.001,0.001,"[12, 3, 30, 4]","[0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,,4557,2024-09-04 23:26:20.834494,i386,8.0108642578125e-05,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-1.0
51,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SimpleCNN,ACI,3,0.2,100,-2,0,cpu,0.001,0.001,"[12, 3, 30, 4]","[0.99, 0.99, 0.99, 1.0]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3, 3]",,,4769,2024-09-04 23:27:51.262063,i386,8.177757263183594e-05,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1513.0
52,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 4]","[0.99, 0.99, 0.99]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3]",,,4856,2024-09-04 23:29:20.156144,i386,9.489059448242188e-05,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1513.0
53,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 4]","[0.99, 0.99, 0.99]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3]",,,4989,2024-09-04 23:31:47.329995,i386,8.58306884765625e-05,0.0,4.0,1.0,5.709363013505936,0.4,1.427340753376484,5.54084062576294,0.0,5.54084062576294,9.0,3.806495994329453,ModelStateDict-Waypoint_0-1725507107.65583.pt,6.857196627972371,ModelStateDict-Waypoint_1-1725507107.8892758.pt,4.296232521533966,ModelStateDict-Waypoint_2-1725507108.104894.pt,2.382734954357147,ModelStateDict-Waypoint_3-1725507108.311821.pt,1.611122488975525,ModelStateDict-Waypoint_4-1725507108.540736.pt,1.260718822479248,,,,,,,,4.0,1513.0
54,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 4]","[0.99, 0.99, 0.99]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3]",,,10745,2024-09-05 21:11:35.665629,i386,0.0001380443572998,0.0,4.0,1.0,5.274836301803589,0.0,1.3187090754508972,1.2809228897094729,0.0,1.2809228897094729,9.0,4.816587120294571,ModelStateDict-Waypoint_0-1725585096.184784.pt,5.367606625892222,ModelStateDict-Waypoint_1-1725585096.4854138.pt,2.4451823234558105,ModelStateDict-Waypoint_2-1725585096.734412.pt,6.879880428314209,ModelStateDict-Waypoint_3-1725585096.9381278.pt,3.329938143491745,ModelStateDict-Waypoint_4-1725585097.208909.pt,1.5739641189575195,,,,,,,,4.0,1513.0
55,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 4]","[0.99, 0.99, 0.99]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3]",ModelStateDict1725585127.654697.pt,,10824,2024-09-05 21:12:05.970397,i386,8.296966552734375e-05,0.0,4.0,1.0,11.028311729431152,0.0,2.757077932357788,15.090057373046877,0.0,15.090057373046877,9.0,2.720133781433105,ModelStateDict-Waypoint_0-1725585126.237816.pt,5.044147245003842,ModelStateDict-Waypoint_1-1725585126.427299.pt,2.8455111980438232,ModelStateDict-Waypoint_2-1725585126.628286.pt,2.699718832969665,ModelStateDict-Waypoint_3-1725585126.901152.pt,2.02279931306839,ModelStateDict-Waypoint_4-1725585127.11375.pt,1.177459955215454,163523.0,163730.0,0.0,"1513/101, 101/102, 102/4","1513/101, 101/102, 102/4",8524.0,,4.0,1513.0
56,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 4]","[0.99, 0.99, 0.99]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3]",,,10941,2024-09-05 21:12:37.056591,i386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1513.0
57,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 4]","[0.99, 0.99, 0.99]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3]",,,11433,2024-09-05 21:21:00.276941,i386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1513.0
58,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 4]","[0.99, 0.99, 0.99]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3]",,,13857,2024-09-05 21:50:20.477442,i386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1513.0
59,v0.67 - 67,0,CrossEntropy,Adam,0.02,10,SwappingTest,ACI,3,0.2,100,-2,0,cpu,0.001,0.001,"[30, 30, 4]","[0.99, 0.99, 0.99]",,0.5,0.5,0.05,0.03,3.0,"[3, 1, 3]",ModelStateDict1725587519.10912.pt,,13960,2024-09-05 21:51:16.569407,i386,0.0001280307769775,0.0,4.0,1.0,4.695687532424927,0.8571428571428571,1.1739218831062317,0.9348930716514589,0.0,0.9348930716514589,9.0,4.637764602899551,ModelStateDict-Waypoint_0-1725587517.7502642.pt,1.5028253979980946,ModelStateDict-Waypoint_1-1725587517.975488.pt,3.427584171295166,ModelStateDict-Waypoint_2-1725587518.1853492.pt,1.6267361640930176,ModelStateDict-Waypoint_3-1725587518.387831.pt,0.7551739662885666,ModelStateDict-Waypoint_4-1725587518.588955.pt,1.1810269355773926,163523.0,163730.0,0.0,"1513/101, 101/102, 102/4","1513/101, 101/102, 102/4",8524.0,,4.0,1513.0
